iteration time doc.count score word.count unseen.score unseen.word.count
4258 16782 68128 -8318939.45015 1013103 0.00000 0
4259 16785 68144 -6905478.35567 839877 0.00000 0
4260 16789 68160 -7754543.35054 937808 0.00000 0
4261 16793 68176 -9864680.88688 1203713 0.00000 0
4262 16797 68192 -8936021.50750 1089650 0.00000 0
4263 16801 68208 -8633585.51364 1052743 0.00000 0
4264 16805 68224 -9979341.22293 1215286 0.00000 0
4265 16809 68240 -8720721.65249 1060225 0.00000 0
4266 16813 68256 -9657080.82474 1168499 0.00000 0
4267 16817 68272 -9465757.77240 1155024 0.00000 0
4268 16821 68288 -10398749.05206 1264591 0.00000 0
4269 16825 68304 -10945698.19969 1325768 0.00000 0
4270 16829 68320 -8372797.35147 1027457 0.00000 0
4271 16833 68336 -8877868.51765 1077803 0.00000 0
4272 16837 68352 -9269084.21214 1125462 0.00000 0
4273 16841 68368 -9622433.31907 1170469 0.00000 0
4274 16845 68384 -9375085.71751 1138968 0.00000 0
4275 16849 68400 -12951066.59279 1577572 0.00000 0
4276 16853 68416 -9178349.88438 1112882 0.00000 0
4277 16857 68432 -9683166.03905 1176423 0.00000 0
4278 16861 68448 -8235429.13548 993954 0.00000 0
4279 16865 68464 -8514680.01499 1029293 0.00000 0
4280 16869 68480 -7678693.80405 929926 0.00000 0
4281 16872 68496 -8031511.67617 971689 0.00000 0
4282 16876 68512 -11093813.59718 1353147 0.00000 0
4283 16880 68528 -10948550.72689 1334939 0.00000 0
4284 16884 68544 -7110212.16543 858870 0.00000 0
4285 16888 68560 -8022445.77328 975601 0.00000 0
4286 16892 68576 -8491083.29877 1030542 0.00000 0
4287 16896 68592 -9661454.29113 1179944 0.00000 0
4288 16900 68608 -10132846.47178 1226000 0.00000 0
4289 16904 68624 -9422665.34275 1146540 0.00000 0
4290 16908 68640 -9564828.79830 1165160 0.00000 0
4291 16912 68656 -8791843.22488 1066723 0.00000 0
4292 16916 68672 -10945343.83717 1333632 0.00000 0
4293 16920 68688 -8175192.21688 994183 0.00000 0
4294 16924 68704 -10400396.88680 1260413 0.00000 0
4295 16928 68720 -10582982.91152 1294908 0.00000 0
4296 16932 68736 -9727900.25295 1183678 0.00000 0
4297 16936 68752 -11626759.73377 1406236 0.00000 0
4298 16940 68768 -8461687.71059 1028840 0.00000 0
4299 16944 68784 -9873515.42459 1202480 0.00000 0
4300 16948 68800 -7207726.81982 879675 0.00000 0
4301 16952 68816 -9958938.58010 1209736 0.00000 0
4302 16956 68832 -10634763.22243 1293368 0.00000 0
4303 16960 68848 -10512029.30506 1277395 0.00000 0
4304 16964 68864 -9345323.76371 1141116 0.00000 0
4305 16968 68880 -10605956.24409 1290035 0.00000 0
4306 16972 68896 -9610269.98495 1162615 0.00000 0
4307 16976 68912 -9015275.41985 1097016 0.00000 0
4308 16980 68928 -8185163.60553 994100 0.00000 0
4309 16983 68944 -6988187.19933 844804 0.00000 0
4310 16987 68960 -9650612.56414 1174302 0.00000 0
4311 16991 68976 -9548753.58884 1156352 0.00000 0
4312 16995 68992 -10543699.86641 1279336 0.00000 0
4313 16999 69008 -9858013.70203 1199360 0.00000 0
4314 17003 69024 -10194930.31863 1239967 0.00000 0
4315 17008 69040 -13632532.99432 1656332 0.00000 0
4316 17011 69056 -10320536.21986 1253742 0.00000 0
4317 17015 69072 -9055318.66803 1095870 0.00000 0
4318 17019 69088 -11820823.55012 1440628 0.00000 0
4319 17023 69104 -9371966.62551 1140619 0.00000 0
4320 17027 69120 -9982933.92096 1211133 0.00000 0
4321 17031 69136 -10232877.29554 1248235 0.00000 0
4322 17035 69152 -11547619.90366 1404858 0.00000 0
4323 17040 69168 -10383908.54071 1257981 0.00000 0
4324 17044 69184 -10234209.49370 1245220 0.00000 0
4325 17048 69200 -11701909.45201 1430578 0.00000 0
4326 17052 69216 -8449277.83594 1026366 0.00000 0
4327 17056 69232 -8739784.96729 1067921 0.00000 0
4328 17060 69248 -10003025.59626 1223805 0.00000 0
4329 17064 69264 -8803494.36988 1075732 0.00000 0
4330 17067 69280 -7210413.64571 876197 0.00000 0
4331 17071 69296 -11589385.30709 1402661 0.00000 0
4332 17075 69312 -11085649.41922 1342893 0.00000 0
4333 17079 69328 -11424105.99568 1395876 0.00000 0
4334 17083 69344 -8491635.47626 1038546 0.00000 0
4335 17087 69360 -8646575.37530 1049798 0.00000 0
4336 17091 69376 -11020713.99841 1341927 0.00000 0
4337 17095 69392 -8188679.59436 997298 0.00000 0
4338 17099 69408 -9764747.41228 1190007 0.00000 0
4339 17103 69424 -8504863.59233 1033241 0.00000 0
4340 17107 69440 -9062293.11402 1095162 0.00000 0
4341 17111 69456 -9240092.08634 1129945 0.00000 0
4342 17115 69472 -7516588.69938 910631 0.00000 0
4343 17119 69488 -9907531.16683 1201770 0.00000 0
4344 17123 69504 -7086934.81198 860847 0.00000 0
4345 17126 69520 -10050687.59561 1233682 0.00000 0
4346 17130 69536 -10814937.22948 1319428 0.00000 0
4347 17135 69552 -11399672.91262 1387826 0.00000 0
4348 17138 69568 -10574798.91250 1287168 0.00000 0
4349 17142 69584 -11471281.19979 1408407 0.00000 0
4350 17146 69600 -9099847.12359 1103345 0.00000 0
4351 17150 69616 -8223620.89686 1004339 0.00000 0
4352 17154 69632 -10925656.14967 1330358 0.00000 0
4353 17158 69648 -9097197.04407 1110936 0.00000 0
4354 17162 69664 -8255650.50354 998196 0.00000 0
4355 17166 69680 -8011083.86061 975901 0.00000 0
4356 17170 69696 -11024135.01256 1344765 0.00000 0
4357 17174 69712 -10515670.59044 1283765 0.00000 0
4358 17178 69728 -10427907.88019 1263649 0.00000 0
4359 17182 69744 -10006672.03541 1225468 0.00000 0
4360 17186 69760 -8424141.76547 1021954 0.00000 0
4361 17190 69776 -9040390.94434 1099574 0.00000 0
4362 17194 69792 -9316819.47100 1134649 0.00000 0
4363 17198 69808 -9235064.91168 1118153 0.00000 0
4364 17202 69824 -11811247.60036 1437652 0.00000 0
4365 17206 69840 -10468396.21282 1273843 0.00000 0
4366 17209 69856 -6996674.86984 851483 0.00000 0
4367 17213 69872 -8327069.86965 1006176 0.00000 0
4368 17217 69888 -8056022.79199 979225 0.00000 0
4369 17221 69904 -10049827.02842 1223783 0.00000 0
4370 17225 69920 -9862664.46725 1201454 0.00000 0
4371 17228 69936 -9197454.56832 1117456 0.00000 0
4372 17232 69952 -7720231.44307 938593 0.00000 0
4373 17236 69968 -8042882.41650 980991 0.00000 0
4374 17240 69984 -11100219.88548 1357249 0.00000 0
4375 17244 70000 -11329359.77662 1381407 0.00000 0
4376 17248 70016 -9411735.66310 1150015 0.00000 0
4377 17252 70032 -10550953.26965 1283461 0.00000 0
4378 17256 70048 -9066057.36593 1101086 0.00000 0
4379 17260 70064 -8964832.71472 1092447 0.00000 0
4380 17264 70080 -8468790.63866 1028231 0.00000 0
4381 17268 70096 -10782773.88639 1307735 0.00000 0
4382 17272 70112 -8864100.55698 1074444 0.00000 0
4383 17277 70128 -10084023.88284 1228847 0.00000 0
4384 17280 70144 -7691715.53254 933683 0.00000 0
4385 17284 70160 -9284611.61178 1133324 0.00000 0
4386 17288 70176 -10584651.52201 1291214 0.00000 0
4387 17292 70192 -10195426.14142 1246221 0.00000 0
4388 17296 70208 -8630732.06139 1052656 0.00000 0
4389 17300 70224 -9795968.40115 1187145 0.00000 0
4390 17304 70240 -11512794.83889 1403009 0.00000 0
4391 17307 70256 -8048425.71667 983380 0.00000 0
4392 17311 70272 -10267930.75130 1253241 0.00000 0
4393 17315 70288 -10182330.92552 1237441 0.00000 0
4394 17319 70304 -8961571.09271 1088743 0.00000 0
4395 17323 70320 -8872183.76655 1077196 0.00000 0
4396 17327 70336 -10786134.03473 1319405 0.00000 0
4397 17331 70352 -9181277.71196 1112566 0.00000 0
4398 17335 70368 -7956269.80714 971876 0.00000 0
4399 17339 70384 -8408661.77969 1016564 0.00000 0
4400 17343 70400 -9367823.28691 1145203 0.00000 0
4401 17347 70416 -10202642.98063 1237659 0.00000 0
4402 17351 70432 -10850602.23074 1318221 0.00000 0
4403 17355 70448 -6911986.16505 840083 0.00000 0
4404 17359 70464 -10802064.98219 1314063 0.00000 0
4405 17362 70480 -7222371.98651 874675 0.00000 0
4406 17366 70496 -9812293.89585 1189736 0.00000 0
4407 17370 70512 -6582506.77715 799523 0.00000 0
4408 17374 70528 -10568056.63458 1283804 0.00000 0
4409 17378 70544 -9383759.98559 1134072 0.00000 0
4410 17381 70560 -9525393.93141 1160763 0.00000 0
4411 17385 70576 -9719738.11378 1181327 0.00000 0
4412 17389 70592 -10211336.23651 1246123 0.00000 0
4413 17393 70608 -9771963.68256 1181735 0.00000 0
4414 17397 70624 -10020100.58446 1221509 0.00000 0
4415 17401 70640 -9784965.22313 1188492 0.00000 0
4416 17405 70656 -9704853.46095 1185957 0.00000 0
4417 17408 70672 -7804500.02040 954925 0.00000 0
4418 17412 70688 -9874690.46605 1202869 0.00000 0
4419 17416 70704 -10449848.68753 1278170 0.00000 0
4420 17420 70720 -7946573.97777 963796 0.00000 0
4421 17424 70736 -7756943.12874 945488 0.00000 0
4422 17428 70752 -9138076.42990 1108711 0.00000 0
4423 17432 70768 -10915422.96300 1331727 0.00000 0
4424 17436 70784 -8549076.58395 1039849 0.00000 0
4425 17440 70800 -11546475.00146 1401514 0.00000 0
4426 17444 70816 -7229361.49476 878096 0.00000 0
4427 17448 70832 -8861387.34403 1075646 0.00000 0
4428 17452 70848 -11199031.13055 1366572 0.00000 0
4429 17456 70864 -11107048.08034 1352199 0.00000 0
4430 17459 70880 -7616656.83472 924891 0.00000 0
4431 17463 70896 -9910847.82276 1203482 0.00000 0
4432 17467 70912 -10149880.66092 1238316 0.00000 0
4433 17471 70928 -10530619.12726 1287328 0.00000 0
4434 17475 70944 -9526839.31040 1158082 0.00000 0
4435 17479 70960 -8991567.41243 1097482 0.00000 0
4436 17483 70976 -9741112.21951 1186224 0.00000 0
4437 17487 70992 -9810871.83933 1197565 0.00000 0
4438 17490 71008 -10105972.80029 1229216 0.00000 0
4439 17495 71024 -10968699.52786 1332129 0.00000 0
4440 17498 71040 -8186059.74784 990923 0.00000 0
4441 17502 71056 -6266510.39882 758834 0.00000 0
4442 17506 71072 -12241497.74328 1486091 0.00000 0
4443 17510 71088 -8160112.07186 989067 0.00000 0
4444 17514 71104 -10481777.70855 1283218 0.00000 0
4445 17518 71120 -9595713.86869 1169548 0.00000 0
4446 17522 71136 -10315625.03515 1261751 0.00000 0
4447 17526 71152 -9129024.50342 1096816 0.00000 0
4448 17530 71168 -11988974.90522 1472387 0.00000 0
4449 17533 71184 -7371987.54818 896468 0.00000 0
4450 17537 71200 -12910394.76057 1570843 0.00000 0
4451 17541 71216 -8674272.10557 1051686 0.00000 0
4452 17545 71232 -8202373.82937 998172 0.00000 0
4453 17549 71248 -9766004.24590 1193011 0.00000 0
4454 17553 71264 -9077031.97318 1106849 0.00000 0
4455 17557 71280 -9132714.89529 1114409 0.00000 0
4456 17561 71296 -7142203.11761 866102 0.00000 0
4457 17565 71312 -10544420.63635 1269068 0.00000 0
4458 17569 71328 -9282558.39339 1135444 0.00000 0
4459 17573 71344 -11670487.00385 1422611 0.00000 0
4460 17577 71360 -8394859.49801 1021944 0.00000 0
4461 17581 71376 -7852179.22258 954460 0.00000 0
4462 17585 71392 -9158454.53418 1113463 0.00000 0
4463 17588 71408 -7951106.81085 968666 0.00000 0
4464 17592 71424 -6889995.18455 838891 0.00000 0
4465 17596 71440 -10129083.44753 1231777 0.00000 0
4466 17600 71456 -10477775.65676 1279495 0.00000 0
4467 17604 71472 -10661256.03519 1306536 0.00000 0
4468 17608 71488 -11150042.85373 1354497 0.00000 0
4469 17612 71504 -10951153.22052 1342430 0.00000 0
4470 17616 71520 -11966395.27232 1458370 0.00000 0
4471 17620 71536 -12698127.82990 1549234 0.00000 0
4472 17624 71552 -7006635.64048 848776 0.00000 0
4473 17628 71568 -10138147.98403 1238212 0.00000 0
4474 17632 71584 -8803414.01773 1071031 0.00000 0
4475 17636 71600 -10987803.07449 1346045 0.00000 0
4476 17640 71616 -9092774.68568 1114874 0.00000 0
4477 17644 71632 -8274181.97282 999537 0.00000 0
4478 17648 71648 -7706951.53847 934832 0.00000 0
4479 17652 71664 -10203029.97252 1248080 0.00000 0
4480 17656 71680 -10066351.59756 1221197 0.00000 0
4481 17660 71696 -10723231.32186 1303190 0.00000 0
4482 17664 71712 -11565351.09207 1401577 0.00000 0
4483 17668 71728 -8286316.41247 1008221 0.00000 0
4484 17672 71744 -9434708.34053 1143645 0.00000 0
4485 17676 71760 -6736429.37293 815836 0.00000 0
4486 17680 71776 -9033431.54312 1091424 0.00000 0
4487 17684 71792 -9235244.41925 1117646 0.00000 0
4488 17688 71808 -10681251.68591 1302138 0.00000 0
4489 17692 71824 -9134637.28638 1117384 0.00000 0
4490 17696 71840 -10816035.99401 1313092 0.00000 0
4491 17700 71856 -8764974.04860 1060348 0.00000 0
4492 17704 71872 -9983446.86003 1209214 0.00000 0
4493 17707 71888 -7869615.78421 957797 0.00000 0
4494 17711 71904 -8371403.27819 1011445 0.00000 0
4495 17715 71920 -9457636.16890 1144420 0.00000 0
4496 17718 71936 -6387343.70332 774017 0.00000 0
4497 17722 71952 -10628765.80761 1287620 0.00000 0
4498 17726 71968 -7921924.57677 958190 0.00000 0
4499 17730 71984 -10908593.73606 1329702 0.00000 0
4500 17734 72000 -11607763.57597 1415211 0.00000 0
4501 17738 72016 -10020061.30153 1214000 0.00000 0
4502 17742 72032 -7759986.15764 945100 0.00000 0
4503 17746 72048 -10045120.91919 1225055 0.00000 0
4504 17750 72064 -9107357.03486 1101978 0.00000 0
4505 17753 72080 -7798894.57780 949433 0.00000 0
4506 17757 72096 -10662571.35791 1300775 0.00000 0
4507 17761 72112 -9448718.96795 1145488 0.00000 0
4508 17765 72128 -11150010.10636 1355783 0.00000 0
4509 17769 72144 -10663833.30128 1305809 0.00000 0
4510 17773 72160 -7163067.55538 872489 0.00000 0
4511 17777 72176 -7838792.76928 953716 0.00000 0
4512 17780 72192 -10020608.70081 1217641 0.00000 0
4513 17785 72208 -10807977.46473 1308735 0.00000 0
4514 17788 72224 -7984217.06371 971222 0.00000 0
4515 17792 72240 -10869344.84176 1329498 0.00000 0
4516 17797 72256 -9651764.90906 1171341 0.00000 0
4517 17801 72272 -9171747.07400 1119162 0.00000 0
4518 17805 72288 -10532825.43014 1275417 0.00000 0
4519 17809 72304 -8696130.55955 1054624 0.00000 0
4520 17813 72320 -11156853.58117 1369361 0.00000 0
4521 17817 72336 -9701705.00381 1188855 0.00000 0
4522 17821 72352 -8058295.67998 986491 0.00000 0
4523 17824 72368 -9571403.13140 1169167 0.00000 0
4524 17828 72384 -8686294.64365 1059309 0.00000 0
4525 17832 72400 -10243960.00384 1244233 0.00000 0
4526 17836 72416 -7023312.37112 850058 0.00000 0
4527 17840 72432 -8743989.27727 1064901 0.00000 0
4528 17844 72448 -11308011.28156 1370329 0.00000 0
4529 17848 72464 -8167057.35964 991791 0.00000 0
4530 17852 72480 -9465227.16382 1156300 0.00000 0
4531 17856 72496 -10394259.54018 1264486 0.00000 0
4532 17860 72512 -7322721.69051 886471 0.00000 0
4533 17863 72528 -9249897.85929 1124961 0.00000 0
4534 17867 72544 -9150826.14623 1110317 0.00000 0
4535 17871 72560 -9829161.14571 1195089 0.00000 0
4536 17875 72576 -10399773.76332 1264675 0.00000 0
4537 17879 72592 -8492831.29117 1027568 0.00000 0
4538 17883 72608 -7868200.43698 956904 0.00000 0
4539 17887 72624 -10415658.90469 1274671 0.00000 0
4540 17891 72640 -10455327.13293 1277061 0.00000 0
4541 17894 72656 -6811050.61786 826118 0.00000 0
4542 17898 72672 -8074969.72862 980793 0.00000 0
4543 17902 72688 -8870173.73060 1075040 0.00000 0
4544 17906 72704 -11958746.92644 1460273 0.00000 0
4545 17910 72720 -6569668.47970 802718 0.00000 0
4546 17914 72736 -9430682.19812 1144741 0.00000 0
4547 17918 72752 -10399168.77190 1266732 0.00000 0
4548 17922 72768 -12344966.31456 1515240 0.00000 0
4549 17926 72784 -9108987.00751 1106110 0.00000 0
4550 17930 72800 -8799047.07623 1065734 0.00000 0
4551 17934 72816 -10963197.97936 1335026 0.00000 0
4552 17938 72832 -9540310.23533 1159373 0.00000 0
4553 17942 72848 -10200104.43120 1251351 0.00000 0
4554 17946 72864 -8823012.08758 1075686 0.00000 0
4555 17950 72880 -9138183.73536 1111517 0.00000 0
4556 17953 72896 -11761657.48946 1424957 0.00000 0
4557 17957 72912 -8456675.63286 1026330 0.00000 0
4558 17961 72928 -8762570.07187 1072559 0.00000 0
4559 17965 72944 -9672011.77363 1170745 0.00000 0
4560 17969 72960 -8857777.22657 1078812 0.00000 0
4561 17973 72976 -8962273.09784 1089473 0.00000 0
4562 17976 72992 -9388603.53190 1139467 0.00000 0
4563 17980 73008 -8485980.18280 1027318 0.00000 0
4564 17984 73024 -10625936.87083 1291568 0.00000 0
4565 17988 73040 -10165533.12153 1244701 0.00000 0
4566 17992 73056 -9459335.36555 1146747 0.00000 0
4567 17996 73072 -11488530.57705 1398114 0.00000 0
4568 18000 73088 -8808047.33557 1068918 0.00000 0
4569 18004 73104 -11681655.95883 1413008 0.00000 0
4570 18008 73120 -8004257.39904 966400 0.00000 0
4571 18012 73136 -8745364.97422 1072177 0.00000 0
4572 18015 73152 -8551140.96835 1038139 0.00000 0
4573 18019 73168 -8498941.87061 1031741 0.00000 0
4574 18023 73184 -7974860.33060 968634 0.00000 0
4575 18027 73200 -10537582.86215 1279682 0.00000 0
4576 18031 73216 -7165031.26779 873438 0.00000 0
4577 18035 73232 -9838460.21976 1197454 0.00000 0
4578 18038 73248 -9703591.16190 1178607 0.00000 0
4579 18042 73264 -9326923.38438 1132151 0.00000 0
4580 18046 73280 -7826914.56284 954653 0.00000 0
4581 18050 73296 -8706000.00115 1058998 0.00000 0
4582 18054 73312 -8812911.37762 1066099 0.00000 0
4583 18058 73328 -9215888.32737 1125034 0.00000 0
4584 18062 73344 -9756575.09506 1185114 0.00000 0
4585 18066 73360 -12195134.86451 1489643 0.00000 0
4586 18069 73376 -6396981.20896 781746 0.00000 0
4587 18073 73392 -9343581.60242 1129457 0.00000 0
4588 18077 73408 -7916162.12787 965066 0.00000 0
4589 18081 73424 -7360338.82593 895285 0.00000 0
4590 18085 73440 -10775052.90055 1322282 0.00000 0
4591 18089 73456 -9285359.36245 1128370 0.00000 0
4592 18092 73472 -9323820.22774 1133693 0.00000 0
4593 18096 73488 -7941076.53019 963823 0.00000 0
4594 18100 73504 -9963668.72785 1218645 0.00000 0
4595 18104 73520 -8935572.66612 1078930 0.00000 0
4596 18108 73536 -9501256.58799 1161675 0.00000 0
4597 18112 73552 -9532461.21665 1156717 0.00000 0
4598 18115 73568 -9103414.18761 1108524 0.00000 0
4599 18120 73584 -10798488.32460 1307213 0.00000 0
4600 18124 73600 -11094720.99129 1349946 0.00000 0
4601 18127 73616 -9584731.22760 1160643 0.00000 0
4602 18131 73632 -7190161.10774 874478 0.00000 0
4603 18135 73648 -9052224.69398 1099187 0.00000 0
4604 18139 73664 -9762651.10732 1184056 0.00000 0
4605 18143 73680 -12439223.81448 1515044 0.00000 0
4606 18147 73696 -8301540.97789 1014750 0.00000 0
4607 18151 73712 -9649712.73967 1171043 0.00000 0
4608 18155 73728 -11050152.86084 1349226 0.00000 0
4609 18159 73744 -9086843.33065 1098107 0.00000 0
4610 18163 73760 -6229658.67283 752771 0.00000 0
4611 18167 73776 -10432594.00878 1260625 0.00000 0
4612 18171 73792 -11419939.75418 1399998 0.00000 0
4613 18175 73808 -11529362.80483 1399527 0.00000 0
4614 18179 73824 -8991512.90151 1094903 0.00000 0
4615 18183 73840 -10020889.59454 1217878 0.00000 0
4616 18187 73856 -11522343.78476 1405178 0.00000 0
4617 18191 73872 -11253126.63807 1375753 0.00000 0
4618 18195 73888 -9934083.51560 1212783 0.00000 0
4619 18199 73904 -9590582.89227 1168799 0.00000 0
4620 18202 73920 -7991837.92169 970835 0.00000 0
4621 18207 73936 -10939631.39013 1340402 0.00000 0
4622 18211 73952 -9219731.35086 1127045 0.00000 0
4623 18215 73968 -8111216.93219 986309 0.00000 0
4624 18219 73984 -10095033.58618 1233037 0.00000 0
4625 18223 74000 -9622766.65420 1176460 0.00000 0
4626 18226 74016 -7757817.55831 941490 0.00000 0
4627 18231 74032 -12612936.30224 1543918 0.00000 0
4628 18235 74048 -10046923.36735 1222111 0.00000 0
4629 18239 74064 -8675073.27542 1052341 0.00000 0
4630 18243 74080 -10044003.15081 1224998 0.00000 0
4631 18247 74096 -9494903.87722 1156051 0.00000 0
4632 18251 74112 -11859695.02837 1443497 0.00000 0
4633 18255 74128 -8654584.82815 1055017 0.00000 0
4634 18258 74144 -7439693.03862 901366 0.00000 0
4635 18262 74160 -9692115.18914 1173118 0.00000 0
4636 18266 74176 -9023293.91197 1096758 0.00000 0
4637 18270 74192 -8463386.17753 1029496 0.00000 0
4638 18274 74208 -10002574.00816 1217414 0.00000 0
4639 18278 74224 -8833098.27811 1076378 0.00000 0
4640 18281 74240 -6884324.06551 838273 0.00000 0
4641 18285 74256 -9043966.96710 1101479 0.00000 0
4642 18289 74272 -8464125.97274 1027151 0.00000 0
4643 18293 74288 -8058415.99086 984753 0.00000 0
4644 18296 74304 -8079420.45470 977693 0.00000 0
4645 18300 74320 -8965979.56400 1097795 0.00000 0
4646 18304 74336 -7119290.81721 866217 0.00000 0
4647 18308 74352 -9708956.47645 1184503 0.00000 0
4648 18312 74368 -8538858.44309 1040623 0.00000 0
4649 18316 74384 -6891995.65521 834205 0.00000 0
4650 18319 74400 -8716726.31065 1060599 0.00000 0
4651 18324 74416 -10493276.88984 1283984 0.00000 0
4652 18327 74432 -9074911.75605 1105910 0.00000 0
4653 18331 74448 -10769863.63014 1314582 0.00000 0
4654 18335 74464 -8520438.56013 1033514 0.00000 0
4655 18339 74480 -11558821.53829 1408587 0.00000 0
4656 18343 74496 -7559646.87282 920131 0.00000 0
4657 18347 74512 -8893424.59335 1076235 0.00000 0
4658 18351 74528 -9514323.96881 1148721 0.00000 0
4659 18355 74544 -9237684.76844 1116514 0.00000 0
4660 18359 74560 -9172551.12005 1112364 0.00000 0
4661 18363 74576 -9853481.70231 1198022 0.00000 0
4662 18366 74592 -10868622.01440 1332047 0.00000 0
4663 18370 74608 -11247373.74028 1363179 0.00000 0
4664 18374 74624 -9445839.42632 1144937 0.00000 0
4665 18378 74640 -7442983.11290 909515 0.00000 0
4666 18382 74656 -9875937.65420 1205469 0.00000 0
4667 18386 74672 -9706236.03724 1181277 0.00000 0
4668 18390 74688 -9449938.47393 1153133 0.00000 0
4669 18394 74704 -12451022.97808 1516967 0.00000 0
4670 18398 74720 -10175953.93260 1234647 0.00000 0
4671 18402 74736 -10392013.01405 1259827 0.00000 0
4672 18406 74752 -8318758.88458 1009730 0.00000 0
4673 18410 74768 -9013887.78361 1099331 0.00000 0
4674 18413 74784 -9229025.34766 1126816 0.00000 0
4675 18417 74800 -9770990.49992 1186565 0.00000 0
4676 18422 74816 -9554810.66903 1171773 0.00000 0
4677 18425 74832 -7974469.43229 969198 0.00000 0
4678 18429 74848 -9403756.80501 1137626 0.00000 0
4679 18433 74864 -11246771.55393 1374989 0.00000 0
4680 18437 74880 -9534708.46543 1164143 0.00000 0
4681 18441 74896 -12208945.57926 1478581 0.00000 0
4682 18445 74912 -8115992.10336 986098 0.00000 0
4683 18449 74928 -9436745.37072 1149580 0.00000 0
4684 18453 74944 -6532382.99802 792222 0.00000 0
4685 18457 74960 -9582544.72193 1161118 0.00000 0
4686 18461 74976 -10531905.88373 1281953 0.00000 0
4687 18465 74992 -11877373.84259 1448859 0.00000 0
4688 18469 75008 -11673897.37060 1423823 0.00000 0
4689 18473 75024 -6892755.74053 831250 0.00000 0
4690 18477 75040 -12405054.48681 1509628 0.00000 0
4691 18481 75056 -10746467.49042 1309137 0.00000 0
4692 18485 75072 -9899190.76139 1208996 0.00000 0
4693 18490 75088 -10844417.65854 1320258 0.00000 0
4694 18493 75104 -8389703.54857 1023163 0.00000 0
4695 18497 75120 -6988890.60721 842067 0.00000 0
4696 18501 75136 -9735925.96810 1187803 0.00000 0
4697 18505 75152 -9846963.37989 1199752 0.00000 0
4698 18509 75168 -9966716.01343 1206692 0.00000 0
4699 18513 75184 -10508957.28719 1283239 0.00000 0
4700 18517 75200 -9540240.81717 1158548 0.00000 0
4701 18521 75216 -11325520.88767 1380996 0.00000 0
4702 18525 75232 -9087082.25743 1099613 0.00000 0
4703 18528 75248 -7906713.88273 963082 0.00000 0
4704 18532 75264 -9916837.33995 1205196 0.00000 0
4705 18536 75280 -9968275.49403 1213143 0.00000 0
4706 18540 75296 -9592681.19041 1163142 0.00000 0
4707 18544 75312 -6972320.00645 853926 0.00000 0
4708 18548 75328 -9789824.11475 1189365 0.00000 0
4709 18552 75344 -11124018.11334 1349098 0.00000 0
4710 18556 75360 -9369496.42238 1140766 0.00000 0
4711 18560 75376 -8601716.31880 1045272 0.00000 0
4712 18564 75392 -10766242.56657 1318126 0.00000 0
4713 18568 75408 -9345728.58747 1139485 0.00000 0
4714 18573 75424 -10059615.14514 1223805 0.00000 0
4715 18577 75440 -11823165.24017 1438237 0.00000 0
4716 18581 75456 -11379601.04182 1386979 0.00000 0
4717 18585 75472 -8883856.96462 1076029 0.00000 0
4718 18589 75488 -9997731.14117 1217854 0.00000 0
4719 18593 75504 -9195542.59059 1110789 0.00000 0
4720 18597 75520 -8766656.46199 1058421 0.00000 0
4721 18600 75536 -9148854.42752 1109829 0.00000 0
4722 18604 75552 -9449386.34589 1153173 0.00000 0
4723 18608 75568 -9033378.69143 1099567 0.00000 0
4724 18612 75584 -9563135.32036 1161338 0.00000 0
4725 18616 75600 -8158716.41505 989652 0.00000 0
4726 18620 75616 -9382743.94071 1135649 0.00000 0
4727 18624 75632 -10372220.35647 1273888 0.00000 0
4728 18628 75648 -9105895.44701 1107348 0.00000 0
4729 18631 75664 -8390390.16850 1017220 0.00000 0
4730 18635 75680 -10716687.77501 1298651 0.00000 0
4731 18639 75696 -8658843.51266 1050457 0.00000 0
4732 18643 75712 -9777750.22064 1190491 0.00000 0
4733 18647 75728 -9638630.13670 1168126 0.00000 0
4734 18651 75744 -9771961.21851 1187608 0.00000 0
4735 18654 75760 -8519930.78465 1034038 0.00000 0
4736 18659 75776 -10944912.15558 1326420 0.00000 0
4737 18662 75792 -8549889.38874 1041581 0.00000 0
4738 18666 75808 -11110579.69315 1350234 0.00000 0
4739 18670 75824 -7947510.20238 968776 0.00000 0
4740 18674 75840 -9957031.38466 1211887 0.00000 0
4741 18677 75856 -8332692.14486 1017964 0.00000 0
4742 18682 75872 -11750077.63449 1431490 0.00000 0
4743 18686 75888 -11297431.83870 1369161 0.00000 0
4744 18690 75904 -9142201.17543 1105636 0.00000 0
4745 18693 75920 -8764992.46105 1067985 0.00000 0
4746 18697 75936 -9065599.90566 1102082 0.00000 0
4747 18701 75952 -9334231.20540 1136174 0.00000 0
4748 18705 75968 -9420986.85554 1149532 0.00000 0
4749 18709 75984 -10173915.83006 1248865 0.00000 0
4750 18713 76000 -11484781.01789 1403051 0.00000 0
4751 18717 76016 -9787016.78081 1190608 0.00000 0
4752 18721 76032 -10508347.94322 1277249 0.00000 0
4753 18725 76048 -7533514.18022 911567 0.00000 0
4754 18728 76064 -8352223.52157 1022545 0.00000 0
4755 18732 76080 -8948032.57185 1078786 0.00000 0
4756 18737 76096 -11929221.05601 1458798 0.00000 0
4757 18741 76112 -9147448.99451 1113062 0.00000 0
4758 18745 76128 -11744007.45693 1423181 0.00000 0
4759 18749 76144 -9289671.86276 1123803 0.00000 0
